,state,year,quater,pincode,registered_users
4487,madhya-pradesh,2022,3,482001,196282
4488,madhya-pradesh,2022,3,480001,193259
4489,madhya-pradesh,2022,3,474001,182361
4490,madhya-pradesh,2022,3,485001,181296
4491,madhya-pradesh,2022,4,482002,303133
4492,madhya-pradesh,2022,4,452001,276072
4493,madhya-pradesh,2022,4,455001,274876
4494,madhya-pradesh,2022,4,452010,255626
4495,madhya-pradesh,2022,4,462001,223606
4496,madhya-pradesh,2022,4,457001,223077
4497,madhya-pradesh,2022,4,482001,205810
4498,madhya-pradesh,2022,4,480001,202602
4499,madhya-pradesh,2022,4,474001,191690
4500,madhya-pradesh,2022,4,485001,190477
4501,madhya-pradesh,2023,1,482002,317133
4502,madhya-pradesh,2023,1,452001,288286
4503,madhya-pradesh,2023,1,455001,287746
4504,madhya-pradesh,2023,1,452010,266938
4505,madhya-pradesh,2023,1,462001,233726
4506,madhya-pradesh,2023,1,457001,233495
4507,madhya-pradesh,2023,1,482001,215070
4508,madhya-pradesh,2023,1,480001,211859
4509,madhya-pradesh,2023,1,474001,200550
4510,madhya-pradesh,2023,1,485001,199604
4511,madhya-pradesh,2023,2,482002,328764
4512,madhya-pradesh,2023,2,455001,299405
4513,madhya-pradesh,2023,2,452001,298290
4514,madhya-pradesh,2023,2,452010,276442
4515,madhya-pradesh,2023,2,457001,243148
4516,madhya-pradesh,2023,2,462001,242442
4517,madhya-pradesh,2023,2,482001,222664
4518,madhya-pradesh,2023,2,480001,220177
4519,madhya-pradesh,2023,2,474001,208417
4520,madhya-pradesh,2023,2,485001,207361
4521,madhya-pradesh,2023,3,482002,341355
4522,madhya-pradesh,2023,3,455001,311925
4523,madhya-pradesh,2023,3,452001,309315
4524,madhya-pradesh,2023,3,452010,286991
4525,madhya-pradesh,2023,3,457001,253258
4526,madhya-pradesh,2023,3,462001,252027
4527,madhya-pradesh,2023,3,482001,231205
4528,madhya-pradesh,2023,3,480001,228883
4529,madhya-pradesh,2023,3,474001,216725
4530,madhya-pradesh,2023,3,485001,215698
4531,maharashtra,2018,1,410501,55174
4532,maharashtra,2018,1,411057,54638
4533,maharashtra,2018,1,411033,53647
4534,maharashtra,2018,1,411014,52495
4535,maharashtra,2018,1,431003,49627
4536,maharashtra,2018,1,421302,48926
4537,maharashtra,2018,1,421201,46211
4538,maharashtra,2018,1,410206,44726
4539,maharashtra,2018,1,411041,41663
4540,maharashtra,2018,1,411046,41385
4541,maharashtra,2018,2,410501,72841
4542,maharashtra,2018,2,411057,69458
4543,maharashtra,2018,2,411033,68851
4544,maharashtra,2018,2,411014,68126
4545,maharashtra,2018,2,421302,68039
4546,maharashtra,2018,2,431003,64163
4547,maharashtra,2018,2,421201,62765
4548,maharashtra,2018,2,410206,61067
4549,maharashtra,2018,2,411046,54537
4550,maharashtra,2018,2,411041,53923
4551,maharashtra,2018,3,410501,91512
4552,maharashtra,2018,3,421302,88889
4553,maharashtra,2018,3,411057,84490
4554,maharashtra,2018,3,411014,84300
4555,maharashtra,2018,3,411033,82739
4556,maharashtra,2018,3,421201,80013
4557,maharashtra,2018,3,410206,77756
4558,maharashtra,2018,3,431003,76860
4559,maharashtra,2018,3,400072,67915
4560,maharashtra,2018,3,411046,67300
4561,maharashtra,2018,4,421302,130390
4562,maharashtra,2018,4,410501,113676
4563,maharashtra,2018,4,421201,106288
4564,maharashtra,2018,4,411014,106132
4565,maharashtra,2018,4,411057,103325
4566,maharashtra,2018,4,410206,102393
4567,maharashtra,2018,4,411033,102306
4568,maharashtra,2018,4,431003,93461
4569,maharashtra,2018,4,411028,88343
4570,maharashtra,2018,4,400072,87905
4571,maharashtra,2019,1,421302,164019
4572,maharashtra,2019,1,410501,137359
4573,maharashtra,2019,1,421201,133341
4574,maharashtra,2019,1,410206,129314
4575,maharashtra,2019,1,411014,126623
4576,maharashtra,2019,1,411033,123678
4577,maharashtra,2019,1,411057,120482
4578,maharashtra,2019,1,431003,110778
4579,maharashtra,2019,1,400072,105695
4580,maharashtra,2019,1,411028,105603
4581,maharashtra,2019,2,421302,190214
4582,maharashtra,2019,2,410501,156028
4583,maharashtra,2019,2,421201,153146
4584,maharashtra,2019,2,410206,151268
4585,maharashtra,2019,2,411014,143887
4586,maharashtra,2019,2,411033,141507
4587,maharashtra,2019,2,411057,134886
4588,maharashtra,2019,2,431003,124330
4589,maharashtra,2019,2,411046,122222
4590,maharashtra,2019,2,411028,120199
4591,maharashtra,2019,3,421302,217009
4592,maharashtra,2019,3,410501,175465
4593,maharashtra,2019,3,410206,172371
4594,maharashtra,2019,3,421201,171833
4595,maharashtra,2019,3,411014,160987
4596,maharashtra,2019,3,411033,159530
4597,maharashtra,2019,3,411057,149071
4598,maharashtra,2019,3,411046,140288
4599,maharashtra,2019,3,431003,139768
4600,maharashtra,2019,3,411028,134946
4601,maharashtra,2019,4,421302,243170
4602,maharashtra,2019,4,410501,194467
4603,maharashtra,2019,4,410206,190844
4604,maharashtra,2019,4,421201,186756
4605,maharashtra,2019,4,411014,174293
4606,maharashtra,2019,4,411033,173559
4607,maharashtra,2019,4,411057,159468
4608,maharashtra,2019,4,411046,154739
4609,maharashtra,2019,4,431003,154167
4610,maharashtra,2019,4,411028,146715
4611,maharashtra,2020,1,421302,270275
4612,maharashtra,2020,1,410501,212525
4613,maharashtra,2020,1,410206,208988
4614,maharashtra,2020,1,421201,201500
4615,maharashtra,2020,1,411014,186363
4616,maharashtra,2020,1,411033,186165
4617,maharashtra,2020,1,411046,168527
4618,maharashtra,2020,1,411057,168309
4619,maharashtra,2020,1,431003,166778
4620,maharashtra,2020,1,411028,157439
4621,maharashtra,2020,2,421302,298762
4622,maharashtra,2020,2,410206,228984
4623,maharashtra,2020,2,410501,227567
4624,maharashtra,2020,2,421201,219871
4625,maharashtra,2020,2,411033,196984
4626,maharashtra,2020,2,411014,195723
4627,maharashtra,2020,2,411046,180438
4628,maharashtra,2020,2,431003,179082
4629,maharashtra,2020,2,411057,174526
4630,maharashtra,2020,2,421301,171283
4631,maharashtra,2020,3,421302,328833
4632,maharashtra,2020,3,410206,249631
4633,maharashtra,2020,3,410501,246816
4634,maharashtra,2020,3,421201,237605
4635,maharashtra,2020,3,411033,210139
4636,maharashtra,2020,3,411014,207577
4637,maharashtra,2020,3,411046,194368
4638,maharashtra,2020,3,431003,192623
4639,maharashtra,2020,3,421301,186022
4640,maharashtra,2020,3,411057,183054
4641,maharashtra,2020,4,421302,365506
4642,maharashtra,2020,4,410206,275019
4643,maharashtra,2020,4,410501,272167
4644,maharashtra,2020,4,421201,259489
4645,maharashtra,2020,4,411033,226460
4646,maharashtra,2020,4,411014,223378
4647,maharashtra,2020,4,411046,211381
4648,maharashtra,2020,4,431003,207632
4649,maharashtra,2020,4,421301,203721
4650,maharashtra,2020,4,400612,198677
4651,maharashtra,2021,1,421302,396179
4652,maharashtra,2021,1,410206,296340
4653,maharashtra,2021,1,410501,294563
4654,maharashtra,2021,1,421201,278568
4655,maharashtra,2021,1,411033,242613
4656,maharashtra,2021,1,411014,239079
4657,maharashtra,2021,1,411046,227047
4658,maharashtra,2021,1,431003,222366
4659,maharashtra,2021,1,421301,219310
4660,maharashtra,2021,1,400612,215326
4661,maharashtra,2021,2,421302,424376
4662,maharashtra,2021,2,410206,316643
4663,maharashtra,2021,2,410501,314922
4664,maharashtra,2021,2,421201,297460
4665,maharashtra,2021,2,411033,258524
4666,maharashtra,2021,2,411014,254412
4667,maharashtra,2021,2,411046,241933
4668,maharashtra,2021,2,431003,236990
4669,maharashtra,2021,2,421301,234225
4670,maharashtra,2021,2,400612,230486
4671,maharashtra,2021,3,421302,456284
4672,maharashtra,2021,3,410206,339230
4673,maharashtra,2021,3,410501,338109
4674,maharashtra,2021,3,421201,318461
4675,maharashtra,2021,3,411033,276031
4676,maharashtra,2021,3,411014,271372
4677,maharashtra,2021,3,411046,258494
4678,maharashtra,2021,3,431003,253190
4679,maharashtra,2021,3,421301,250903
4680,maharashtra,2021,3,400612,247336
4681,maharashtra,2021,4,421302,488443
4682,maharashtra,2021,4,410501,361651
4683,maharashtra,2021,4,410206,361639
4684,maharashtra,2021,4,421201,339622
4685,maharashtra,2021,4,411033,293493
4686,maharashtra,2021,4,411014,288386
4687,maharashtra,2021,4,411046,275050
4688,maharashtra,2021,4,431003,269570
4689,maharashtra,2021,4,421301,267613
4690,maharashtra,2021,4,400612,264454
4691,maharashtra,2022,1,421302,518716
4692,maharashtra,2022,1,410501,383878
4693,maharashtra,2022,1,410206,382909
4694,maharashtra,2022,1,421201,359195
4695,maharashtra,2022,1,411033,309834
4696,maharashtra,2022,1,411014,304204
4697,maharashtra,2022,1,411046,290395
4698,maharashtra,2022,1,431003,285232
4699,maharashtra,2022,1,421301,283274
4700,maharashtra,2022,1,400612,280349
4701,maharashtra,2022,2,421302,547501
4702,maharashtra,2022,2,410501,405030
4703,maharashtra,2022,2,410206,402926
4704,maharashtra,2022,2,421201,377989
4705,maharashtra,2022,2,411033,325347
4706,maharashtra,2022,2,411014,319102
4707,maharashtra,2022,2,411046,304859
4708,maharashtra,2022,2,431003,299893
4709,maharashtra,2022,2,421301,298201
4710,maharashtra,2022,2,400612,295518
4711,maharashtra,2022,3,421302,577754
4712,maharashtra,2022,3,410501,426978
4713,maharashtra,2022,3,410206,423682
4714,maharashtra,2022,3,421201,397304
4715,maharashtra,2022,3,411033,341226
4716,maharashtra,2022,3,411014,334370
4717,maharashtra,2022,3,411046,319916
4718,maharashtra,2022,3,431003,315106
4719,maharashtra,2022,3,421301,313660
4720,maharashtra,2022,3,400612,311391
4721,maharashtra,2022,4,421302,608005
4722,maharashtra,2022,4,410501,448917
4723,maharashtra,2022,4,410206,443926
4724,maharashtra,2022,4,421201,416996
4725,maharashtra,2022,4,411033,357121
4726,maharashtra,2022,4,411014,349702
4727,maharashtra,2022,4,411046,335006
4728,maharashtra,2022,4,431003,330549
4729,maharashtra,2022,4,421301,329184
4730,maharashtra,2022,4,400612,327401
4731,maharashtra,2023,1,421302,636458
4732,maharashtra,2023,1,410501,469695
4733,maharashtra,2023,1,410206,463523
4734,maharashtra,2023,1,421201,435681
4735,maharashtra,2023,1,411033,372363
4736,maharashtra,2023,1,411014,364299
4737,maharashtra,2023,1,411046,349377
4738,maharashtra,2023,1,431003,345051
4739,maharashtra,2023,1,421301,343824
4740,maharashtra,2023,1,400612,342471
4741,maharashtra,2023,2,421302,662196
4742,maharashtra,2023,2,410501,488059
4743,maharashtra,2023,2,410206,480675
4744,maharashtra,2023,2,421201,451655
4745,maharashtra,2023,2,411033,384994
4746,maharashtra,2023,2,411014,376210
4747,maharashtra,2023,2,411046,361178
4748,maharashtra,2023,2,431003,357173
4749,maharashtra,2023,2,421301,356662
4750,maharashtra,2023,2,400612,356058
4751,maharashtra,2023,3,421302,688520
4752,maharashtra,2023,3,410501,507190
4753,maharashtra,2023,3,410206,499001
4754,maharashtra,2023,3,421201,468655
4755,maharashtra,2023,3,411033,398622
4756,maharashtra,2023,3,411014,389628
4757,maharashtra,2023,3,411046,374188
4758,maharashtra,2023,3,431003,370416
4759,maharashtra,2023,3,400612,370074
4760,maharashtra,2023,3,421301,370025
4761,manipur,2018,1,795004,5825
4762,manipur,2018,1,795001,2063
4763,manipur,2018,1,795138,1608
4764,manipur,2018,1,795008,1230
4765,manipur,2018,1,795133,1211
4766,manipur,2018,1,795002,1189
4767,manipur,2018,1,795130,1034
4768,manipur,2018,1,795149,1034
4769,manipur,2018,1,795009,970
4770,manipur,2018,1,795010,948
4771,manipur,2018,2,795004,8370
4772,manipur,2018,2,795001,3001
4773,manipur,2018,2,795138,2602
4774,manipur,2018,2,795133,1893
4775,manipur,2018,2,795130,1795
4776,manipur,2018,2,795149,1775
4777,manipur,2018,2,795008,1773
4778,manipur,2018,2,795002,1728
4779,manipur,2018,2,795148,1539
4780,manipur,2018,2,795103,1516
4781,manipur,2018,3,795004,10911
4782,manipur,2018,3,795001,4101
4783,manipur,2018,3,795138,3219
4784,manipur,2018,3,795133,2534
4785,manipur,2018,3,795002,2316
4786,manipur,2018,3,795008,2279
4787,manipur,2018,3,795103,2219
4788,manipur,2018,3,795130,2128
4789,manipur,2018,3,795149,2114
4790,manipur,2018,3,795148,2056
4791,manipur,2018,4,795004,14342
4792,manipur,2018,4,795001,5526
4793,manipur,2018,4,795138,4221
4794,manipur,2018,4,795133,3508
4795,manipur,2018,4,795002,3077
4796,manipur,2018,4,795103,2985
4797,manipur,2018,4,795008,2877
4798,manipur,2018,4,795148,2734
4799,manipur,2018,4,795149,2679
4800,manipur,2018,4,795010,2549
4801,manipur,2019,1,795004,16916
4802,manipur,2019,1,795001,6562
4803,manipur,2019,1,795138,4947
4804,manipur,2019,1,795133,4247
4805,manipur,2019,1,795002,3738
4806,manipur,2019,1,795103,3612
4807,manipur,2019,1,795008,3437
4808,manipur,2019,1,795148,3259
4809,manipur,2019,1,795149,3182
4810,manipur,2019,1,795010,3025
4811,manipur,2019,2,795004,19706
4812,manipur,2019,2,795001,7662
4813,manipur,2019,2,795138,5616
4814,manipur,2019,2,795133,4966
4815,manipur,2019,2,795002,4424
4816,manipur,2019,2,795103,4265
4817,manipur,2019,2,795008,3990
4818,manipur,2019,2,795148,3777
4819,manipur,2019,2,795149,3589
4820,manipur,2019,2,795010,3558
4821,manipur,2019,3,795004,22710
4822,manipur,2019,3,795001,8963
4823,manipur,2019,3,795138,6388
4824,manipur,2019,3,795133,5752
4825,manipur,2019,3,795002,5070
4826,manipur,2019,3,795103,5001
4827,manipur,2019,3,795008,4684
4828,manipur,2019,3,795148,4254
4829,manipur,2019,3,795010,4102
4830,manipur,2019,3,795149,3974
4831,manipur,2019,4,795004,25471
4832,manipur,2019,4,795001,10002
4833,manipur,2019,4,795138,7206
4834,manipur,2019,4,795133,6672
4835,manipur,2019,4,795103,5745
4836,manipur,2019,4,795002,5696
4837,manipur,2019,4,795008,5365
4838,manipur,2019,4,795148,4925
4839,manipur,2019,4,795010,4709
4840,manipur,2019,4,795149,4512
4841,manipur,2020,1,795004,28400
4842,manipur,2020,1,795001,11267
4843,manipur,2020,1,795138,8206
4844,manipur,2020,1,795133,7649
4845,manipur,2020,1,795103,6635
4846,manipur,2020,1,795002,6376
4847,manipur,2020,1,795008,6066
4848,manipur,2020,1,795148,5614
4849,manipur,2020,1,795010,5397
4850,manipur,2020,1,795149,5197
4851,manipur,2020,2,795004,32442
4852,manipur,2020,2,795001,13115
4853,manipur,2020,2,795138,10076
4854,manipur,2020,2,795133,9675
4855,manipur,2020,2,795103,8426
4856,manipur,2020,2,795002,7522
4857,manipur,2020,2,795008,7283
4858,manipur,2020,2,795148,6862
4859,manipur,2020,2,795149,6744
4860,manipur,2020,2,795010,6572
4861,manipur,2020,3,795004,37728
4862,manipur,2020,3,795001,15470
4863,manipur,2020,3,795138,12056
4864,manipur,2020,3,795133,11530
4865,manipur,2020,3,795103,10017
4866,manipur,2020,3,795002,8812
4867,manipur,2020,3,795008,8766
4868,manipur,2020,3,795148,8207
4869,manipur,2020,3,795149,8206
4870,manipur,2020,3,795010,8105
4871,manipur,2020,4,795004,41917
4872,manipur,2020,4,795001,17273
4873,manipur,2020,4,795138,13264
4874,manipur,2020,4,795133,12893
4875,manipur,2020,4,795103,11106
4876,manipur,2020,4,795008,9845
4877,manipur,2020,4,795002,9803
4878,manipur,2020,4,795148,9237
4879,manipur,2020,4,795149,9058
4880,manipur,2020,4,795010,9055
4881,manipur,2021,1,795004,45367
4882,manipur,2021,1,795001,18706
4883,manipur,2021,1,795138,14339
4884,manipur,2021,1,795133,13896
4885,manipur,2021,1,795103,12018
4886,manipur,2021,1,795008,10659
4887,manipur,2021,1,795002,10577
4888,manipur,2021,1,795148,10038
4889,manipur,2021,1,795010,9835
4890,manipur,2021,1,795149,9752
4891,manipur,2021,2,795004,48527
4892,manipur,2021,2,795001,19987
4893,manipur,2021,2,795138,15383
4894,manipur,2021,2,795133,14912
4895,manipur,2021,2,795103,12882
4896,manipur,2021,2,795008,11401
4897,manipur,2021,2,795002,11348
4898,manipur,2021,2,795148,10740
4899,manipur,2021,2,795010,10542
4900,manipur,2021,2,795149,10473
4901,manipur,2021,3,795004,52013
4902,manipur,2021,3,795001,21440
4903,manipur,2021,3,795138,16512
4904,manipur,2021,3,795133,16112
4905,manipur,2021,3,795103,13914
4906,manipur,2021,3,795008,12242
4907,manipur,2021,3,795002,12236
4908,manipur,2021,3,795148,11534
4909,manipur,2021,3,795010,11378
4910,manipur,2021,3,795149,11323
4911,manipur,2021,4,795004,55504
4912,manipur,2021,4,795001,22870
4913,manipur,2021,4,795138,17655
4914,manipur,2021,4,795133,17290
4915,manipur,2021,4,795103,14898
4916,manipur,2021,4,795002,13103
4917,manipur,2021,4,795008,13084
4918,manipur,2021,4,795148,12351
4919,manipur,2021,4,795010,12210
4920,manipur,2021,4,795149,12180
4921,manipur,2022,1,795004,58698
4922,manipur,2022,1,795001,24200
4923,manipur,2022,1,795138,18698
4924,manipur,2022,1,795133,18416
4925,manipur,2022,1,795103,15858
4926,manipur,2022,1,795002,13936
4927,manipur,2022,1,795008,13884
4928,manipur,2022,1,795148,13156
4929,manipur,2022,1,795010,12970
4930,manipur,2022,1,795149,12932
4931,manipur,2022,2,795004,61814
4932,manipur,2022,2,795001,25501
4933,manipur,2022,2,795138,19715
4934,manipur,2022,2,795133,19429
4935,manipur,2022,2,795103,16787
4936,manipur,2022,2,795002,14709
4937,manipur,2022,2,795008,14659
4938,manipur,2022,2,795148,13885
4939,manipur,2022,2,795010,13673
4940,manipur,2022,2,795149,13652
4941,manipur,2022,3,795004,65086
4942,manipur,2022,3,795001,26851
4943,manipur,2022,3,795138,20753
4944,manipur,2022,3,795133,20419
4945,manipur,2022,3,795103,17684
4946,manipur,2022,3,795002,15491
4947,manipur,2022,3,795008,15410
4948,manipur,2022,3,795148,14636
4949,manipur,2022,3,795149,14379
4950,manipur,2022,3,795010,14377
4951,manipur,2022,4,795004,68237
4952,manipur,2022,4,795001,28149
4953,manipur,2022,4,795138,21736
4954,manipur,2022,4,795133,21231
4955,manipur,2022,4,795103,18448
4956,manipur,2022,4,795002,16213
4957,manipur,2022,4,795008,16111
4958,manipur,2022,4,795148,15321
4959,manipur,2022,4,795149,15025
4960,manipur,2022,4,795010,15009
4961,manipur,2023,1,795004,71219
4962,manipur,2023,1,795001,29381
4963,manipur,2023,1,795138,22719
4964,manipur,2023,1,795133,22153
4965,manipur,2023,1,795103,19287
4966,manipur,2023,1,795002,16940
4967,manipur,2023,1,795008,16826
4968,manipur,2023,1,795148,16007
4969,manipur,2023,1,795149,15692
4970,manipur,2023,1,795010,15662
4971,manipur,2023,2,795004,73902
4972,manipur,2023,2,795001,30512
4973,manipur,2023,2,795138,23606
4974,manipur,2023,2,795133,23177
4975,manipur,2023,2,795103,20138
4976,manipur,2023,2,795002,17664
4977,manipur,2023,2,795008,17497
4978,manipur,2023,2,795148,16688
4979,manipur,2023,2,795010,16376
4980,manipur,2023,2,795149,16351
4981,manipur,2023,3,795004,76833
4982,manipur,2023,3,795001,31726
4983,manipur,2023,3,795138,24595
4984,manipur,2023,3,795133,24154
4985,manipur,2023,3,795103,20981
4986,manipur,2023,3,795002,18360
4987,manipur,2023,3,795008,18221
4988,manipur,2023,3,795148,17393
4989,manipur,2023,3,795010,17035
4990,manipur,2023,3,795149,17026
4991,meghalaya,2018,1,793001,2493
4992,meghalaya,2018,1,793002,1386
4993,meghalaya,2018,1,794001,1033
4994,meghalaya,2018,1,793210,999
4995,meghalaya,2018,1,793011,943
4996,meghalaya,2018,1,793101,908
4997,meghalaya,2018,1,794105,855
4998,meghalaya,2018,1,794101,752
4999,meghalaya,2018,1,793007,646
5000,meghalaya,2018,1,793004,613
5001,meghalaya,2018,2,793001,3410
5002,meghalaya,2018,2,793002,1857
5003,meghalaya,2018,2,793210,1430
5004,meghalaya,2018,2,794001,1415
5005,meghalaya,2018,2,793101,1379
5006,meghalaya,2018,2,793011,1320
5007,meghalaya,2018,2,794105,1233
5008,meghalaya,2018,2,794101,1144
5009,meghalaya,2018,2,793007,895
5010,meghalaya,2018,2,793004,878
5011,meghalaya,2018,3,793001,4591
5012,meghalaya,2018,3,793002,2453
5013,meghalaya,2018,3,794001,2006
5014,meghalaya,2018,3,793210,1964
5015,meghalaya,2018,3,793101,1851
5016,meghalaya,2018,3,793011,1798
5017,meghalaya,2018,3,794105,1690
5018,meghalaya,2018,3,794101,1597
5019,meghalaya,2018,3,794104,1242
5020,meghalaya,2018,3,793007,1209
5021,meghalaya,2018,4,793001,5880
5022,meghalaya,2018,4,793002,3195
5023,meghalaya,2018,4,794001,2785
5024,meghalaya,2018,4,793101,2480
5025,meghalaya,2018,4,793210,2438
5026,meghalaya,2018,4,793011,2340
5027,meghalaya,2018,4,794105,2307
5028,meghalaya,2018,4,794101,2184
5029,meghalaya,2018,4,794104,1774
5030,meghalaya,2018,4,793004,1600
5031,meghalaya,2019,1,793001,7108
5032,meghalaya,2019,1,793002,4005
5033,meghalaya,2019,1,794001,3368
5034,meghalaya,2019,1,793101,3084
5035,meghalaya,2019,1,793210,2994
5036,meghalaya,2019,1,793011,2947
5037,meghalaya,2019,1,794105,2884
5038,meghalaya,2019,1,794101,2675
5039,meghalaya,2019,1,794104,2322
5040,meghalaya,2019,1,793007,1970
5041,meghalaya,2019,2,793001,8597
5042,meghalaya,2019,2,793002,4984
